datetime,depth_range,division,taxa_name,biomass_conc,genus
2007-10-01T00:00:00Z,0-8m,Bacillariophyta,Nitzschia gracilis ,0.0089,Nitzschia
2007-10-01T00:00:00Z,0-8m,Bacillariophyta,Nitzschia palea ,0.0301,Nitzschia
2007-10-01T00:00:00Z,0-8m,Bacillariophyta,Stephanodiscus parvus ,0.0043,Stephanodiscus
2007-10-01T00:00:00Z,0-8m,Bacillariophyta,Synedra filiformis,0.0145,Synedra
2007-10-01T00:00:00Z,0-8m,Chlorophyta,Chlamydomonas  ,0.004,Chlamydomonas
2007-10-01T00:00:00Z,0-8m,Chlorophyta,Monoraphidium capricornutum,0.0028,Monoraphidium
2007-10-01T00:00:00Z,0-8m,Chlorophyta,Schroederia judayi ,0.0017,Schroederia
2007-10-01T00:00:00Z,0-8m,Chrysophyta,Erkenia subaequiciliata ,0.0031,Erkenia
2007-10-01T00:00:00Z,0-8m,Cryptophyta,Rhodomonas minuta var. nannoplanctica,0.034,Rhodomonas
2007-10-01T00:00:00Z,0-8m,Cyanophyta,Chroococcaceae,0.0213,""
2007-10-01T00:00:00Z,0-8m,Cyanophyta,Anabaena circinalis ,0.0399,Anabaena
2007-10-01T00:00:00Z,0-8m,Cyanophyta,Aphanizomenon flos-aquae,0.2893,Aphanizomenon
2007-10-01T00:00:00Z,0-8m,Cyanophyta,Aphanocapsa delicatissima ,0.0108,Aphanocapsa
2007-10-01T00:00:00Z,0-8m,Cyanophyta,Aphanothece nidulans ,0.0189,Aphanothece
2007-10-01T00:00:00Z,0-8m,Cyanophyta,Chroococcus minutus ,0.0034,Chroococcus
2007-10-01T00:00:00Z,0-8m,Cyanophyta,Coelosphaerium naegelianum ,0.0273,Woronichinia
2007-10-01T00:00:00Z,0-8m,Cyanophyta,Merismopedia tenuissima ,0.0042,Merismopedia
2007-10-01T00:00:00Z,0-8m,Cyanophyta,Microcystis aeruginosa ,0.2245,Microcystis
2007-10-01T00:00:00Z,0-8m,Cyanophyta,Microcystis aeruginosa ,0.9472,Microcystis
2007-10-01T00:00:00Z,0-8m,Cyanophyta,Phormidium mucicola,0.015,Pseudanabaena
2007-10-01T00:00:00Z,0-8m,Cyanophyta,Synechococcus sp1 ,0.0088,Synechococcus
2007-10-29T00:00:00Z,0-8m,Bacillariophyta,Nitzschia palea ,0.0057,Nitzschia
2007-10-29T00:00:00Z,0-8m,Chlorophyta,Chlorococcaceae,8e-04,""
2007-10-29T00:00:00Z,0-8m,Chlorophyta,Schroederia judayi ,5e-04,Schroederia
2007-10-29T00:00:00Z,0-8m,Chlorophyta,Sphaerocystis schroeteri ,0.0064,Sphaerocystis
2007-10-29T00:00:00Z,0-8m,Cryptophyta,Cryptomonas erosa ,0.0171,Cryptomonas
2007-10-29T00:00:00Z,0-8m,Cryptophyta,Rhodomonas minuta var. nannoplanctica,0.0069,Rhodomonas
2007-10-29T00:00:00Z,0-8m,Cyanophyta,Chroococcaceae,0.0077,""
2007-10-29T00:00:00Z,0-8m,Cyanophyta,Aphanizomenon flos-aquae,0.0895,Aphanizomenon
2007-10-29T00:00:00Z,0-8m,Cyanophyta,Aphanocapsa delicatissima ,2e-04,Aphanocapsa
2007-10-29T00:00:00Z,0-8m,Cyanophyta,Aphanothece nidulans ,0.0046,Aphanothece
2007-10-29T00:00:00Z,0-8m,Cyanophyta,Chroococcus minutus ,0.0023,Chroococcus
2007-10-29T00:00:00Z,0-8m,Cyanophyta,Coelosphaerium naegelianum ,0.0022,Woronichinia
2007-10-29T00:00:00Z,0-8m,Cyanophyta,Microcystis aeruginosa ,0.0868,Microcystis
2007-10-29T00:00:00Z,0-8m,Cyanophyta,Microcystis aeruginosa ,0.2441,Microcystis
2007-10-29T00:00:00Z,0-8m,Cyanophyta,Phormidium mucicola,0.0011,Pseudanabaena
2007-10-29T00:00:00Z,0-8m,Cyanophyta,Synechococcus elongatus ,4e-04,Synechococcus
2007-10-29T00:00:00Z,0-8m,Cyanophyta,Synechococcus leopoliensis,0.0028,Synechococcus
2007-10-29T00:00:00Z,0-8m,Cyanophyta,Synechococcus sp1 ,0.0025,Synechococcus
2007-10-29T00:00:00Z,0-8m,Cyanophyta,Synechocystis  ,0.01,Synechocystis
2007-11-26T00:00:00Z,0-8m,Bacillariophyta,Stephanodiscus parvus ,0.001,Stephanodiscus
2007-11-26T00:00:00Z,0-8m,Chlorophyta,Chlamydomonas  ,6e-04,Chlamydomonas
2007-11-26T00:00:00Z,0-8m,Chlorophyta,Monoraphidium capricornutum,0,Monoraphidium
2007-11-26T00:00:00Z,0-8m,Chlorophyta,Oocystis lacustris ,0.0041,Oocystis
2007-11-26T00:00:00Z,0-8m,Chlorophyta,Pediastrum simplex ,0.0022,Pediastrum
2007-11-26T00:00:00Z,0-8m,Chlorophyta,Quadrigula lacustris ,0,Quadrigula
2007-11-26T00:00:00Z,0-8m,Chlorophyta,Schroederia judayi ,0.0027,Schroederia
2007-11-26T00:00:00Z,0-8m,Chlorophyta,Sphaerocystis schroeteri ,0.0082,Sphaerocystis
2007-11-26T00:00:00Z,0-8m,Chrysophyta,Erkenia subaequiciliata ,2e-04,Erkenia
2007-11-26T00:00:00Z,0-8m,Cryptophyta,Cryptomonas erosa ,0.0056,Cryptomonas
2007-11-26T00:00:00Z,0-8m,Cryptophyta,Rhodomonas minuta var. nannoplanctica,0.007,Rhodomonas
2007-11-26T00:00:00Z,0-8m,Cyanophyta,Chroococcaceae,0.0011,""
2007-11-26T00:00:00Z,0-8m,Cyanophyta,Anabaena augstumalis,0.0255,Anabaena
2007-11-26T00:00:00Z,0-8m,Cyanophyta,Aphanizomenon flos-aquae,0.033,Aphanizomenon
2007-11-26T00:00:00Z,0-8m,Cyanophyta,Aphanothece nidulans ,0.0011,Aphanothece
2007-11-26T00:00:00Z,0-8m,Cyanophyta,Chroococcus minutus ,6e-04,Chroococcus
2007-11-26T00:00:00Z,0-8m,Cyanophyta,Coelosphaerium naegelianum ,0.0017,Woronichinia
2007-11-26T00:00:00Z,0-8m,Cyanophyta,Microcystis aeruginosa ,0.016,Microcystis
2007-11-26T00:00:00Z,0-8m,Cyanophyta,Microcystis aeruginosa ,0.0046,Microcystis
2007-11-26T00:00:00Z,0-8m,Cyanophyta,Phormidium mucicola,3e-04,Pseudanabaena
2007-11-26T00:00:00Z,0-8m,Cyanophyta,Synechococcus sp1 ,0.0043,Synechococcus
2007-11-26T00:00:00Z,0-8m,Cyanophyta,Synechocystis  ,0.0015,Synechocystis
2008-02-13T00:00:00Z,0-8m,Bacillariophyta,Stephanodiscus parvus ,0.001,Stephanodiscus
2008-02-13T00:00:00Z,0-8m,Chlorophyta,Chlamydomonas  ,0.0029,Chlamydomonas
2008-02-13T00:00:00Z,0-8m,Chlorophyta,Phacotus lendneri,0.0015,Phacotus
2008-02-13T00:00:00Z,0-8m,Chlorophyta,Quadrigula lacustris ,3e-04,Quadrigula
2008-02-13T00:00:00Z,0-8m,Chlorophyta,Schroederia judayi ,1e-04,Schroederia
2008-02-13T00:00:00Z,0-8m,Chrysophyta,Erkenia subaequiciliata ,0.0041,Erkenia
2008-02-13T00:00:00Z,0-8m,Cryptophyta,Cryptomonas erosa ,0.0157,Cryptomonas
2008-02-13T00:00:00Z,0-8m,Cryptophyta,Rhodomonas minuta var. nannoplanctica,0.0057,Rhodomonas
2008-02-13T00:00:00Z,0-8m,Cyanophyta,Chroococcaceae,0.0024,""
2008-02-13T00:00:00Z,0-8m,Cyanophyta,Synechococcus elongatus ,0.0052,Synechococcus
2008-02-13T00:00:00Z,0-8m,Cyanophyta,Synechococcus sp1 ,0.0046,Synechococcus
2008-02-13T00:00:00Z,0-8m,Cyanophyta,Synechocystis  ,9e-04,Synechocystis
2008-02-13T00:00:00Z,0-8m,Miscellaneous,Miscellaneous,0.0044,""
2008-02-13T00:00:00Z,0-8m,Bacillariophyta,Stephanodiscus parvus ,0.003,Stephanodiscus
2008-02-13T00:00:00Z,0-8m,Chlorophyta,Chlorococcaceae,3e-04,""
2008-02-13T00:00:00Z,0-8m,Chlorophyta,Monomastix astigmata,0.0093,Monomastix
2008-02-13T00:00:00Z,0-8m,Chlorophyta,Schroederia judayi ,3e-04,Schroederia
2008-02-13T00:00:00Z,0-8m,Chrysophyta,Erkenia subaequiciliata ,0.0012,Erkenia
2008-02-13T00:00:00Z,0-8m,Chrysophyta,Uroglena  ,0.0012,Uroglena
2008-02-13T00:00:00Z,0-8m,Cryptophyta,Cryptomonas erosa ,0.0257,Cryptomonas
2008-02-13T00:00:00Z,0-8m,Cryptophyta,Rhodomonas minuta var. nannoplanctica,0.008,Rhodomonas
2008-02-13T00:00:00Z,0-8m,Cyanophyta,Chroococcaceae,0.0026,""
2008-02-13T00:00:00Z,0-8m,Cyanophyta,Aphanocapsa delicatissima ,0,Aphanocapsa
2008-02-13T00:00:00Z,0-8m,Cyanophyta,Chroococcus minutus ,0.0014,Chroococcus
2008-02-13T00:00:00Z,0-8m,Cyanophyta,Synechococcus elongatus ,1e-04,Synechococcus
2008-02-13T00:00:00Z,0-8m,Cyanophyta,Synechococcus sp1 ,0.003,Synechococcus
2008-02-13T00:00:00Z,0-8m,Cyanophyta,Synechocystis  ,0.0011,Synechocystis
2008-02-13T00:00:00Z,0-8m,Pyrrhophyta,Peridinium umbonatum ,0.0029,Peridinium
2008-04-14T00:00:00Z,0-8m,Bacillariophyta,Aulacoseira ambigua ,0.0062,Aulacoseira
2008-04-14T00:00:00Z,0-8m,Bacillariophyta,Fragilaria capucina ,0.0018,Fragilaria
2008-04-14T00:00:00Z,0-8m,Bacillariophyta,Navicula viridula,0.0083,Navicula
2008-04-14T00:00:00Z,0-8m,Bacillariophyta,Stephanodiscus parvus ,6.109,Stephanodiscus
2008-04-14T00:00:00Z,0-8m,Chlorophyta,Chlorococcaceae,0.0025,""
2008-04-14T00:00:00Z,0-8m,Chlorophyta,Chlamydomonas  ,0.0114,Chlamydomonas
2008-04-14T00:00:00Z,0-8m,Chlorophyta,Chlamydomonas globosa ,0.0086,Chlamydomonas
2008-04-14T00:00:00Z,0-8m,Chlorophyta,Monomastix astigmata,0.0021,Monomastix
2008-04-14T00:00:00Z,0-8m,Chlorophyta,Schroederia judayi ,3e-04,Schroederia
2008-04-14T00:00:00Z,0-8m,Chlorophyta,Schroederia setigera ,0.0015,Schroederia
2008-04-14T00:00:00Z,0-8m,Chrysophyta,Erkenia subaequiciliata ,0.0137,Erkenia
2008-04-14T00:00:00Z,0-8m,Chrysophyta,Mallomonas akrokomas ,1e-04,Mallomonas
2008-04-14T00:00:00Z,0-8m,Cryptophyta,Cryptomonas erosa ,0.1115,Cryptomonas
2008-04-14T00:00:00Z,0-8m,Cryptophyta,Rhodomonas minuta var. nannoplanctica,0.0025,Rhodomonas
2008-04-14T00:00:00Z,0-8m,Cyanophyta,Chroococcaceae,0.0018,""
2008-04-14T00:00:00Z,0-8m,Cyanophyta,Synechococcus elongatus ,1e-04,Synechococcus
2008-04-14T00:00:00Z,0-8m,Cyanophyta,Synechococcus sp1 ,0.0055,Synechococcus
2008-04-14T00:00:00Z,0-8m,Cyanophyta,Synechocystis  ,5e-04,Synechocystis
2008-04-14T00:00:00Z,0-8m,Pyrrhophyta,Peridinium polonicum ,0.0092,Peridinium
2008-04-28T00:00:00Z,0-8m,Bacillariophyta,Aulacoseira ambigua ,0.0635,Aulacoseira
2008-04-28T00:00:00Z,0-8m,Bacillariophyta,Fragilaria capucina ,7e-04,Fragilaria
2008-04-28T00:00:00Z,0-8m,Bacillariophyta,Nitzschia acicularis ,8e-04,Nitzschia
2008-04-28T00:00:00Z,0-8m,Bacillariophyta,Stephanodiscus medius ,0.0208,Stephanodiscus
2008-04-28T00:00:00Z,0-8m,Bacillariophyta,Stephanodiscus parvus ,0.2097,Stephanodiscus
2008-04-28T00:00:00Z,0-8m,Chlorophyta,Ankistrodesmus falcatus ,9e-04,Ankistrodesmus
2008-04-28T00:00:00Z,0-8m,Chlorophyta,Chlamydomonas  ,0.0036,Chlamydomonas
2008-04-28T00:00:00Z,0-8m,Chlorophyta,Monomastix astigmata,3e-04,Monomastix
2008-04-28T00:00:00Z,0-8m,Chlorophyta,Scenedesmus opoliensis var. carinatus,5e-04,Scenedesmus
2008-04-28T00:00:00Z,0-8m,Chrysophyta,Chromulina  ,0.02,Chromulina
2008-04-28T00:00:00Z,0-8m,Chrysophyta,Erkenia subaequiciliata ,8e-04,Erkenia
2008-04-28T00:00:00Z,0-8m,Chrysophyta,Kephyrion planctonicum,3e-04,Kephyrion
2008-04-28T00:00:00Z,0-8m,Cryptophyta,Cryptomonas erosa ,0.1744,Cryptomonas
2008-04-28T00:00:00Z,0-8m,Cryptophyta,Cryptomonas rostratiformis ,0.0561,Cryptomonas
2008-04-28T00:00:00Z,0-8m,Cryptophyta,Rhodomonas minuta var. nannoplanctica,0.0095,Rhodomonas
2008-04-28T00:00:00Z,0-8m,Cryptophyta,Rhodomonas minuta ,0.0034,Rhodomonas
2008-04-28T00:00:00Z,0-8m,Cyanophyta,Chroococcaceae,0.002,""
2008-04-28T00:00:00Z,0-8m,Cyanophyta,Aphanizomenon flos-aquae,0.0019,Aphanizomenon
2008-04-28T00:00:00Z,0-8m,Cyanophyta,Synechococcus elongatus ,2e-04,Synechococcus
2008-04-28T00:00:00Z,0-8m,Cyanophyta,Synechococcus sp1 ,3e-04,Synechococcus
2008-04-28T00:00:00Z,0-8m,Cyanophyta,Synechocystis  ,9e-04,Synechocystis
2008-04-28T00:00:00Z,0-8m,Miscellaneous,Miscellaneous,0.0021,""
2008-04-28T00:00:00Z,0-8m,Pyrrhophyta,Gymnodinium sp2 ,0.0055,Gymnodinium
2008-04-28T00:00:00Z,0-8m,Pyrrhophyta,Gymnodinium sp3 ,7e-04,Gymnodinium
2008-05-12T00:00:00Z,0-8m,Bacillariophyta,Asterionella formosa ,0.0033,Asterionella
2008-05-12T00:00:00Z,0-8m,Bacillariophyta,Aulacoseira ambigua ,0.0026,Aulacoseira
2008-05-12T00:00:00Z,0-8m,Bacillariophyta,Cyclotella sp1 ,8e-04,Cyclotella
2008-05-12T00:00:00Z,0-8m,Bacillariophyta,Fragilaria construens,0.0059,Fragilaria
2008-05-12T00:00:00Z,0-8m,Bacillariophyta,Stephanodiscus hantzschii ,0.0674,Stephanodiscus
2008-05-12T00:00:00Z,0-8m,Bacillariophyta,Stephanodiscus parvus ,0.0172,Stephanodiscus
2008-05-12T00:00:00Z,0-8m,Bacillariophyta,Synedra filiformis,0.0024,Synedra
2008-05-12T00:00:00Z,0-8m,Chlorophyta,Chlorococcaceae,5e-04,""
2008-05-12T00:00:00Z,0-8m,Chlorophyta,Ankistrodesmus falcatus ,2e-04,Ankistrodesmus
2008-05-12T00:00:00Z,0-8m,Chlorophyta,Monomastix astigmata,2e-04,Monomastix
2008-05-12T00:00:00Z,0-8m,Chlorophyta,Monoraphidium capricornutum,1e-04,Monoraphidium
2008-05-12T00:00:00Z,0-8m,Chlorophyta,Schroederia judayi ,3e-04,Schroederia
2008-05-12T00:00:00Z,0-8m,Chlorophyta,Sphaerocystis schroeteri ,0.001,Sphaerocystis
2008-05-12T00:00:00Z,0-8m,Chrysophyta,Chromulina  ,0.0171,Chromulina
2008-05-12T00:00:00Z,0-8m,Chrysophyta,Erkenia subaequiciliata ,0.0032,Erkenia
2008-05-12T00:00:00Z,0-8m,Chrysophyta,Synura  ,0.0038,Synura
2008-05-12T00:00:00Z,0-8m,Cryptophyta,Cryptomonas erosa ,0.1137,Cryptomonas
2008-05-12T00:00:00Z,0-8m,Cryptophyta,Cryptomonas gracilis,0.0095,Cryptomonas
2008-05-12T00:00:00Z,0-8m,Cryptophyta,Cryptomonas rostratiformis ,0.0223,Cryptomonas
2008-05-12T00:00:00Z,0-8m,Cryptophyta,Rhodomonas minuta var. nannoplanctica,0.0249,Rhodomonas
2008-05-12T00:00:00Z,0-8m,Cyanophyta,Chroococcaceae,4e-04,""
2008-05-12T00:00:00Z,0-8m,Cyanophyta,Aphanizomenon flos-aquae,8e-04,Aphanizomenon
2008-05-12T00:00:00Z,0-8m,Cyanophyta,Synechococcus elongatus ,5e-04,Synechococcus
2008-05-12T00:00:00Z,0-8m,Cyanophyta,Synechococcus sp1 ,0.0017,Synechococcus
2008-05-12T00:00:00Z,0-8m,Cyanophyta,Synechocystis  ,0.0013,Synechocystis
2008-05-28T00:00:00Z,0-8m,Bacillariophyta,Nitzschia acicularis ,0.0011,Nitzschia
2008-05-28T00:00:00Z,0-8m,Bacillariophyta,Stephanodiscus parvus ,0.002,Stephanodiscus
2008-05-28T00:00:00Z,0-8m,Chlorophyta,Chlorococcaceae,0.0023,""
2008-05-28T00:00:00Z,0-8m,Chlorophyta,Ankistrodesmus braunii,1e-04,Ankistrodesmus
2008-05-28T00:00:00Z,0-8m,Chlorophyta,Chlamydomonas  ,0.001,Chlamydomonas
2008-05-28T00:00:00Z,0-8m,Chlorophyta,Monomastix astigmata,0.0051,Monomastix
2008-05-28T00:00:00Z,0-8m,Chlorophyta,Oocystis lacustris ,0.0073,Oocystis
2008-05-28T00:00:00Z,0-8m,Chlorophyta,Phacotus lendneri,8e-04,Phacotus
2008-05-28T00:00:00Z,0-8m,Chlorophyta,Schroederia judayi ,0.0037,Schroederia
2008-05-28T00:00:00Z,0-8m,Chlorophyta,Sphaerocystis schroeteri ,0.0164,Sphaerocystis
2008-05-28T00:00:00Z,0-8m,Chrysophyta,Erkenia subaequiciliata ,3e-04,Erkenia
2008-05-28T00:00:00Z,0-8m,Cryptophyta,Cryptomonas erosa ,0.0078,Cryptomonas
2008-05-28T00:00:00Z,0-8m,Cryptophyta,Rhodomonas minuta var. nannoplanctica,0.0014,Rhodomonas
2008-05-28T00:00:00Z,0-8m,Cyanophyta,Chroococcaceae,8e-04,""
2008-05-28T00:00:00Z,0-8m,Cyanophyta,Aphanizomenon flos-aquae,0.0328,Aphanizomenon
2008-05-28T00:00:00Z,0-8m,Cyanophyta,Aphanothece,0,Aphanothece
2008-05-28T00:00:00Z,0-8m,Cyanophyta,Synechococcus elongatus ,2e-04,Synechococcus
2008-05-28T00:00:00Z,0-8m,Cyanophyta,Synechococcus sp1 ,0.0026,Synechococcus
2008-05-28T00:00:00Z,0-8m,Cyanophyta,Synechocystis  ,7e-04,Synechocystis
2008-05-28T00:00:00Z,0-8m,Euglenophyta,Euglena  ,0.0012,Euglena
2008-05-28T00:00:00Z,0-8m,Miscellaneous,Miscellaneous,0.0025,""
2008-06-09T00:00:00Z,0-8m,Bacillariophyta,Stephanodiscus parvus ,0.0013,Stephanodiscus
2008-06-09T00:00:00Z,0-8m,Chlorophyta,Chlorococcaceae,0.0054,""
2008-06-09T00:00:00Z,0-8m,Chlorophyta,Chlamydomonas  ,0.0059,Chlamydomonas
2008-06-09T00:00:00Z,0-8m,Chlorophyta,Monomastix astigmata,1e-04,Monomastix
2008-06-09T00:00:00Z,0-8m,Chlorophyta,Monomastix minuta,0,Monomastix
2008-06-09T00:00:00Z,0-8m,Chlorophyta,Monoraphidium capricornutum,0,Monoraphidium
2008-06-09T00:00:00Z,0-8m,Chlorophyta,Oocystis parva ,2e-04,Oocystis
2008-06-09T00:00:00Z,0-8m,Chlorophyta,Schroederia judayi ,6e-04,Schroederia
2008-06-09T00:00:00Z,0-8m,Chlorophyta,Sphaerocystis schroeteri ,0.0106,Sphaerocystis
2008-06-09T00:00:00Z,0-8m,Chlorophyta,Tetrastrum staurogeniaeforme ,1e-04,Tetrastrum
2008-06-09T00:00:00Z,0-8m,Chrysophyta,Erkenia subaequiciliata ,1e-04,Erkenia
2008-06-09T00:00:00Z,0-8m,Cryptophyta,Cryptomonas erosa ,0.0109,Cryptomonas
2008-06-09T00:00:00Z,0-8m,Cryptophyta,Rhodomonas minuta var. nannoplanctica,6e-04,Rhodomonas
2008-06-09T00:00:00Z,0-8m,Cyanophyta,Chroococcaceae,9e-04,""
2008-06-09T00:00:00Z,0-8m,Cyanophyta,Anabaena augstumalis,0.0143,Anabaena
2008-06-09T00:00:00Z,0-8m,Cyanophyta,Aphanizomenon flos-aquae,0.0745,Aphanizomenon
2008-06-09T00:00:00Z,0-8m,Cyanophyta,Aphanothece nidulans ,2e-04,Aphanothece
2008-06-09T00:00:00Z,0-8m,Cyanophyta,Chroococcus minutus ,3e-04,Chroococcus
2008-06-09T00:00:00Z,0-8m,Cyanophyta,Coelosphaerium naegelianum ,1e-04,Woronichinia
2008-06-09T00:00:00Z,0-8m,Cyanophyta,Microcystis aeruginosa ,0.0015,Microcystis
2008-06-09T00:00:00Z,0-8m,Cyanophyta,Synechococcus elongatus ,3e-04,Synechococcus
2008-06-09T00:00:00Z,0-8m,Cyanophyta,Synechococcus sp1 ,0.002,Synechococcus
2008-06-09T00:00:00Z,0-8m,Cyanophyta,Synechocystis  ,0.0015,Synechocystis
2008-06-09T00:00:00Z,0-8m,Cyanophyta,Synechocystis,3e-04,Synechocystis
2008-06-09T00:00:00Z,0-8m,Miscellaneous,Miscellaneous,1e-04,""
2008-06-23T00:00:00Z,0-8m,Bacillariophyta,Stephanodiscus hantzschii ,0.0062,Stephanodiscus
2008-06-23T00:00:00Z,0-8m,Bacillariophyta,Stephanodiscus parvus ,0.0193,Stephanodiscus
2008-06-23T00:00:00Z,0-8m,Chlorophyta,Chlorococcaceae,9e-04,""
2008-06-23T00:00:00Z,0-8m,Chlorophyta,Chlamydomonas  ,0.0047,Chlamydomonas
2008-06-23T00:00:00Z,0-8m,Chlorophyta,Monomastix astigmata,4e-04,Monomastix
2008-06-23T00:00:00Z,0-8m,Chlorophyta,Oocystis lacustris ,0.0026,Oocystis
2008-06-23T00:00:00Z,0-8m,Chlorophyta,Scenedesmus opoliensis var. carinatus,3e-04,Scenedesmus
2008-06-23T00:00:00Z,0-8m,Chlorophyta,Schroederia judayi ,0.0015,Schroederia
2008-06-23T00:00:00Z,0-8m,Chlorophyta,Sphaerocystis schroeteri ,0.0052,Sphaerocystis
2008-06-23T00:00:00Z,0-8m,Chlorophyta,Tetrastrum staurogeniaeforme ,3e-04,Tetrastrum
2008-06-23T00:00:00Z,0-8m,Chrysophyta,Erkenia subaequiciliata ,0.0025,Erkenia
2008-06-23T00:00:00Z,0-8m,Cryptophyta,Cryptomonas erosa ,0.0158,Cryptomonas
2008-06-23T00:00:00Z,0-8m,Cryptophyta,Rhodomonas minuta var. nannoplanctica,0.0158,Rhodomonas
2008-06-23T00:00:00Z,0-8m,Cyanophyta,Chroococcaceae,0.0026,""
2008-06-23T00:00:00Z,0-8m,Cyanophyta,Anabaena augstumalis,0.6789,Anabaena
2008-06-23T00:00:00Z,0-8m,Cyanophyta,Anabaena circinalis ,0.285,Anabaena
2008-06-23T00:00:00Z,0-8m,Cyanophyta,Anabaena spiroides ,0.1729,Anabaena
2008-06-23T00:00:00Z,0-8m,Cyanophyta,Aphanizomenon flos-aquae,1.1147,Aphanizomenon
2008-06-23T00:00:00Z,0-8m,Cyanophyta,Aphanothece nidulans ,0.0055,Aphanothece
2008-06-23T00:00:00Z,0-8m,Cyanophyta,Chroococcus minutus ,0.0082,Chroococcus
2008-06-23T00:00:00Z,0-8m,Cyanophyta,Coelosphaerium naegelianum ,4e-04,Woronichinia
2008-06-23T00:00:00Z,0-8m,Cyanophyta,Microcystis aeruginosa ,0.0297,Microcystis
2008-06-23T00:00:00Z,0-8m,Cyanophyta,Microcystis aeruginosa ,0.0758,Microcystis
2008-06-23T00:00:00Z,0-8m,Cyanophyta,Oscillatoria limnetica ,0.0035,Pseudanabaena
2008-06-23T00:00:00Z,0-8m,Cyanophyta,Phormidium mucicola,0.0017,Pseudanabaena
2008-06-23T00:00:00Z,0-8m,Cyanophyta,Synechococcus sp1 ,0.0023,Synechococcus
2008-06-23T00:00:00Z,0-8m,Cyanophyta,Synechocystis  ,0.0012,Synechocystis
2008-07-07T00:00:00Z,0-8m,Bacillariophyta,Nitzschia palea ,0.0034,Nitzschia
2008-07-07T00:00:00Z,0-8m,Chlorophyta,Chlorococcaceae,0.003,""
2008-07-07T00:00:00Z,0-8m,Chlorophyta,Chlamydomonas  ,0.0068,Chlamydomonas
2008-07-07T00:00:00Z,0-8m,Chlorophyta,Schroederia judayi ,0.0021,Schroederia
2008-07-07T00:00:00Z,0-8m,Chlorophyta,Sphaerocystis schroeteri ,0.0238,Sphaerocystis
2008-07-07T00:00:00Z,0-8m,Chrysophyta,Erkenia subaequiciliata ,7e-04,Erkenia
2008-07-07T00:00:00Z,0-8m,Cryptophyta,Rhodomonas minuta var. nannoplanctica,0.0099,Rhodomonas
2008-07-07T00:00:00Z,0-8m,Cyanophyta,Chroococcaceae,0.0011,""
2008-07-07T00:00:00Z,0-8m,Cyanophyta,Anabaena augstumalis,2.4698,Anabaena
2008-07-07T00:00:00Z,0-8m,Cyanophyta,Anabaena circinalis ,0.0531,Anabaena
2008-07-07T00:00:00Z,0-8m,Cyanophyta,Aphanizomenon flos-aquae,7.8458,Aphanizomenon
2008-07-07T00:00:00Z,0-8m,Cyanophyta,Aphanothece nidulans ,4e-04,Aphanothece
2008-07-07T00:00:00Z,0-8m,Cyanophyta,Chroococcus minutus ,0.0166,Chroococcus
2008-07-07T00:00:00Z,0-8m,Cyanophyta,Coelosphaerium naegelianum ,0.008,Woronichinia
2008-07-07T00:00:00Z,0-8m,Cyanophyta,Coelosphaerium naegelianum ,0.031,Woronichinia
2008-07-07T00:00:00Z,0-8m,Cyanophyta,Cyanogranis ferruginea,4e-04,Cyanogranis
2008-07-07T00:00:00Z,0-8m,Cyanophyta,Microcystis aeruginosa ,0.1339,Microcystis
2008-07-07T00:00:00Z,0-8m,Cyanophyta,Microcystis aeruginosa ,0.2017,Microcystis
2008-07-07T00:00:00Z,0-8m,Cyanophyta,Oscillatoria limnetica ,0.0148,Pseudanabaena
2008-07-07T00:00:00Z,0-8m,Cyanophyta,Phormidium mucicola,0.0041,Pseudanabaena
2008-07-07T00:00:00Z,0-8m,Cyanophyta,Synechococcus elongatus ,0,Synechococcus
2008-07-07T00:00:00Z,0-8m,Cyanophyta,Synechococcus sp1 ,0.004,Synechococcus
2008-07-07T00:00:00Z,0-8m,Cyanophyta,Synechocystis  ,7e-04,Synechocystis
2008-07-21T00:00:00Z,0-8m,Chlorophyta,Chlorococcaceae,0.0015,""
2008-07-21T00:00:00Z,0-8m,Chlorophyta,Monomastix astigmata,5e-04,Monomastix
2008-07-21T00:00:00Z,0-8m,Chlorophyta,Schroederia judayi ,9e-04,Schroederia
2008-07-21T00:00:00Z,0-8m,Chlorophyta,Sphaerocystis schroeteri ,0.0013,Sphaerocystis
2008-07-21T00:00:00Z,0-8m,Cryptophyta,Cryptomonas erosa ,6e-04,Cryptomonas
2008-07-21T00:00:00Z,0-8m,Cryptophyta,Rhodomonas minuta var. nannoplanctica,0.052,Rhodomonas
2008-07-21T00:00:00Z,0-8m,Cyanophyta,Chroococcaceae,0.0013,""
2008-07-21T00:00:00Z,0-8m,Cyanophyta,Anabaena augstumalis,0.0055,Anabaena
2008-07-21T00:00:00Z,0-8m,Cyanophyta,Aphanizomenon flos-aquae,8.3408,Aphanizomenon
2008-07-21T00:00:00Z,0-8m,Cyanophyta,Chroococcus minutus ,0.0463,Chroococcus
2008-07-21T00:00:00Z,0-8m,Cyanophyta,Coelosphaerium naegelianum ,0.0032,Woronichinia
2008-07-21T00:00:00Z,0-8m,Cyanophyta,Microcystis aeruginosa ,1.2279,Microcystis
2008-07-21T00:00:00Z,0-8m,Cyanophyta,Microcystis aeruginosa ,0.371,Microcystis
2008-07-21T00:00:00Z,0-8m,Cyanophyta,Oscillatoria limnetica ,0.0482,Pseudanabaena
2008-07-21T00:00:00Z,0-8m,Cyanophyta,Phormidium mucicola,0.0071,Pseudanabaena
